distance	query	complete_suggestion	full_complete
1	алегро	аллегро	аллегро пл
0	Стол визажиста	стол визажиста	стол визажиста с зеркалом и подсветкой
0	полка александрия	полка александрия	полка александрия 1
0	Адрес магазина много мебели	адрес магазина много мебели	адрес магазина много мебели в москве
0	9.52	9.52	9.52 в дюймах
0	KENTAKI	kentaki	kentaki мебель белоруссия официальный сайт
0	06.104	06.104	06.104 алабама тумба венге\/пвх белый глянец
0	мебель для ванных	мебель для ванных	мебель для ванных комнат
0	эджи	эджи	эджи санс
0	Подвесной комод	подвесной комод	подвесной комод для спальни
0	Брак	брак	брак по завещанию сериал
1	Кардон шенил	кардон шенилл	диван кардон шенилл
0	угловой диван андерсен	угловой диван андерсен	угловой диван андерсен распродажа
0	варшава	варшава	варшава достопримечательности
2	еп-01	tg-01	tg-01 квт
0	П-1	п-1	п-1 форма
2	Альмеко	ольмека	ольмека балахна
1	Филиция	фелиция	фелиция харди
0	Шкаф четырёхдверный	шкаф четырёхдверный	шкаф четырёхдверный эра квадро венге\/лоредо
0	гримерный столик	гримерный столик	гримерный столик с зеркалом и подсветкой
0	н65	н65	вкладыш рфтг00.40 l330 н65 направляющая l330 н13.5
0	109.03	109.03	109.03 $
0	Ванная комната	ванная комната	ванная комната дизайн фото для маленькой ванны
0	Детские кровати с защитой	детские кровати с защитой	детские кровати с защитой от падения
0	моно	моно	моно стиль интернет магазин женской одежды больших размеров
0	кресло бюрократ ch-w797	кресло бюрократ ch-w797	кресло бюрократ ch-w797 отзывы
0	Проследить заказ	проследить заказ	проследить заказ по номеру отслеживания
0	диван книжка юта	диван книжка юта	диван книжка юта
0	angry	angry	angry birds
0	тофи	тофи	тофи это
0	Саната	саната	саната бисер
0	Рио	рио	рио на дмитровке
0	акции на мебель	акции на мебель	акции на мебель в ульяновске
0	Гевея	гевея	гевея торги по банкротству
0	5.18	5.18	5.18 по своим логическим свойствам единичные суждения относятся к
1	В29	d29	lynx d29
0	Диван Фурор	диван фурор	диван фурор со столом и двумя пуфами
0	идель	идель	идель реалии
0	Стеклянный шкаф для посуды	стеклянный шкаф для посуды	стеклянный шкаф для посуды в гостиную
0	Шкафчик над газовой плитой	шкафчик над газовой плитой	шкафчик над газовой плитой без вытяжки
0	Диван Вегас ГФ	диван вегас гф	диван вегас гф
0	нэнси	нэнси	нэнси дрю
2	модеро	мадера	мадера вино
0	П3	п3	п3 планировка
2	Линолиуи	линолеум	линолеум купить
0	с6	с6	с6 аккорд на гитаре
0	стул бейз	стул бейз	стул бейз мх
0	эмполи	эмполи	эмполи интер смотреть онлайн
0	фартук для кухни	фартук для кухни	фартук для кухни из пластика
1	Н62	y62	nissan patrol y62
0	каска	каска	каска плакала
1	бьерк	бьёрк	бьёрк песни
0	М14	м14	м14 crazy horse варфейс
0	7.18	7.18	7.18 коап рф
0	вероника кухня	вероника кухня	вероника кухня от производителя пенза
0	диор 3	диор 3	диор 3 духи
0	Куб	куб	куб фильм 1997
0	Брюссель	брюссель	брюссель достопримечательности
0	мд	мд	мд регион
0	16.015	16.015	16.015 специалист по эксплуатации водозаборных сооружений
0	шкаф четырехдверный с антресолью	шкаф четырехдверный с антресолью	шкаф четырехдверный с антресолью и шестью ящиками фото
0	Консул 2	консул 2	консул 2 кухонный уголок
0	скб	скб	скб контур
0	Облоко	облоко	облоко или облако
0	палермо юнион	палермо юнион	палермо юнион мебель
0	игровые стулья	игровые стулья	игровые стулья для геймеров
0	Стол сервировочный	стол сервировочный	стол сервировочный складной на колесиках купить недорого
1	эмроли	эмполи	эмполи интер смотреть онлайн
0	Стол круглый стеклянный	стол круглый стеклянный	стол круглый стеклянный кухонный 80 см раздвижной на одной ноге
1	Т	в	т-34 фильм 2018 смотреть в хорошем качестве hd 1080
0	7.43	7.43	скачать артмани про 7.43 на русском бесплатно без ключа на 64 бит
0	бриз	бриз	бриз климатические системы
0	Стол диамант	стол диамант	стол диамант 6-21
1	Косар 1	корсар 1	корсар 1 скачать торрент
2	Пу	пфр	пу-6 обновление 2018 скачать бесплатно последняя версия с пфр
0	хайп	хайп	хайп что это
1	кресло реклаймер	кресло реклайнер	кресло реклайнер купить
0	стол письменный двухтумбовый	стол письменный двухтумбовый	стол письменный двухтумбовый цена
0	мелани	мелани	мелани гриффит
0	джордан	джордан	джордан белфорт
0	самовывоз товара	самовывоз товара	самовывоз товара со склада поставщика
0	Елисей	елисей	елисей дмитриевич певцов
0	Лик	лик	лик стоматология
0	Сушилка для посуды	сушилка для посуды	сушилка для посуды в шкаф 80 см купить
0	изо	изо	изо всех сил фильм 1987
1	Детская тахта Кити	детская тахта китти	детская тахта китти
1	№6б	6б	6б класс картинки
0	банкет	банкет	банкет ру
0	Пуше	пуше	пуше диваны официальный сайт
0	Люстра	люстра	люстра потолочная
1	стенли	стэнли	стэнли кубрик
1	Стол письменный Стенли	стол письменный стэнли	стол письменный стэнли
0	схема сборки кресла	схема сборки кресла	схема сборки кресла офисного
0	11.01	11.01	11.01 цска трактор челябинск
0	н56	н56	н56 f3256
0	альтернатива	альтернатива	альтернатива профи управляющая компания
1	Н-93	н-93	нокия н93
0	Тюфяк	тюфяк	тюфяк это
1	кресло папассан	кресло папасан	кресло папасан из ротанга
0	диван 2х местный	диван 2х местный	диван 2х местный раскладной
0	клер	клер	клер фой
0	кухня тиса	кухня тиса	кухня тиса пенза
0	Аэлита-5	аэлита-5	аэлита-5 прихожая
0	яна	яна	яна кошкина
0	Героев	героев	героев панфиловцев
1	Кровать мийа	кровать миа	кровать миа 2
0	h97	h97	h97 pc mate ms-7850
0	маврин	маврин	маврин группа
0	Валерия 1	валерия 1	секрет на миллион валерия 1 часть
0	16.17	16.17	16.17 коап рф
0	дримс	дримс	дримс бич шарм-эль-шейх
0	Есть Либерти беж цвет	есть либерти беж цвет	есть либерти беж цвет фото
0	трио	трио	трио интерьер
0	андерсен	андерсен	андерсен диваны официальный сайт
0	консольный столик	консольный столик	консольный столик своими руками из балясин
0	Матрас Классик Эконом 1600х2000мм	матрас классик эконом 1600х2000мм	матрас классик эконом 1600х2000мм цена
0	раскладные столы	раскладные столы	раскладные столы трансформеры для гостиной
0	эмили	эмили	эмили блант
0	Товар по акции	товар по акции	товар по акции карусель
0	Миа	миа	миа васиковска
0	СТОЛ РОМЕО	стол ромео	стол ромео овальный раскладной
0	ерта	ерта	ерта обувь оптом екатеринбург
0	А	а	а 101 новостройка официальный сайт
0	кровать без подъёмного механизма	кровать без подъёмного механизма	кровать без подъёмного механизма стелла 180х200 см
0	Rival	rival	rival мебель официальный сайт
0	Альтернатива	альтернатива	альтернатива профи управляющая компания
0	столы-трансформеры	столы-трансформеры	столы-трансформеры журнально-обеденные
0	Эдвард 5	эдвард 5	эдвард 5 стенка
0	рикс	рикс	рикс бар остоженка 30
